station,usage,total_bikes,poi_name,poi_distance,poi_address
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Square Lamartine,94.0,"3 Square Lamartine, 75016 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Axxia,185.0,"116 rue de la Faisanderie, 75116 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Bs Design,548.0,"16 rue Spontini, 75116 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Efront,586.0,"2/4 rue Louis David, 75016 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Clinique de la Muette (Clinique de la Muette - Ramsay Santé),640.0,"46-48 rue Nicolo, 75116 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Golden Spoon,716.0,"129 rue Lauriston, 75016 Paris 16eme Arrondissement"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Pavillon Passy Events Location de Salle,727.0,"6 rue Faustin Hélie, 75116 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,LOWELL Detective Prive Paris,737.0,"15 rue Pétrarque, 75016 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Place du Trocadéro,906.0,"19 place du Trocadéro et du Onze Novembre, 75016 Paris"
Benjamin Godard - Victor Hugo,0.9428571428571428,35,Aéro,940.0,"3 place de Passy, 75016 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Le Ciel & la Terre,35.0,"72 rue Saint-André des Arts, 75006 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Le Dandy,131.0,"62 rue Mazarine, 75006 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Place de l'Odéon,299.0,"place de l'Odéon 1, 75006 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,La Cave Saint-Germain,309.0,"17 rue des Canettes, 75006 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Statue de Diderot,347.0,"145 boulevard Saint-Germain, 75006 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Statue équestre d'Henri IV (Statue Équestre d'Henri IV),389.0,"15 place du Pont Neuf, 75001 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Place Dauphine,399.0,"1 place Dauphine, 75001 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Latin Quarter (Quartier Latin),400.0,75005 Paris
André Mazet - Saint-André des Arts,0.6851851851851852,54,Le Départ,409.0,"1 place Saint-Michel (29 quai Saint-Michel), 75005 Paris"
André Mazet - Saint-André des Arts,0.6851851851851852,54,Le Pousse au Crime,409.0,"15 rue Guisarde, 75006 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,Starbucks Place de la République (Place de la République),84.0,"2 place de la République, 75011 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,La Pharmacie de la Place République,163.0,"5 place de la République, 75003 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,McDonald's,186.0,"19 place de la Rèpublique, 75003 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,Square Frédérick Lemaître,219.0,"150 quai de Jemmapes, 75010 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,Limousine Events,236.0,"8 boulevard de Magenta, 75010 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,McDonald's,238.0,"29 rue du Faubourg du Temple, 75010 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,Hibao Resto,357.0,"28 rue de Malte, 75011 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,Bobo Snack,370.0,"27 rue Meslay, 75003 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,Chefdeville,397.0,"3 rue Paul Dubois, 75003 Paris"
Faubourg Du Temple - Republique,0.8918918918918919,37,Le 17,402.0,"17 boulevard de Magenta (Rue de Lancry), 75010 Paris"
Beaux-Arts - Bonaparte,0.75,20,Électricité de France,50.0,"10 rue Bonaparte, 75006 Paris"
Beaux-Arts - Bonaparte,0.75,20,De la Marque Edouard,237.0,"2 rue des Saints-Pères, 75007 Paris"
Beaux-Arts - Bonaparte,0.75,20,Le Montana,295.0,"28 rue Saint-Benoît, 75006 Paris"
Beaux-Arts - Bonaparte,0.75,20,Le Dandy,299.0,"62 rue Mazarine, 75006 Paris"
Beaux-Arts - Bonaparte,0.75,20,Pont des Arts,310.0,"Pont des Arts, 75006 Paris"
Beaux-Arts - Bonaparte,0.75,20,Statue de Diderot,336.0,"145 boulevard Saint-Germain, 75006 Paris"
Beaux-Arts - Bonaparte,0.75,20,Place du Québec,347.0,"place du Québec, 75006 Paris"
Beaux-Arts - Bonaparte,0.75,20,Square du Vert-Galant,402.0,"15 place du Pont Neuf, 75001 Paris"
Beaux-Arts - Bonaparte,0.75,20,Le Ciel & la Terre,410.0,"72 rue Saint-André des Arts, 75006 Paris"
Beaux-Arts - Bonaparte,0.75,20,La Cave Saint-Germain,416.0,"17 rue des Canettes, 75006 Paris"
Toudouze - Clauzel,1.0,21,Chantreux,128.0,"20 rue Notre Dame de Lorette, 75009 Paris"
Toudouze - Clauzel,1.0,21,HOY Hôtel,291.0,"68 rue des Martyrs, 75009 Paris"
Toudouze - Clauzel,1.0,21,Terrasse de L’Hotel Mademoiselle Mars,309.0,"1 rue de la Tour des Dames (Rue Saint Lazare), 75009 Paris"
Toudouze - Clauzel,1.0,21,Cocci Market,349.0,"21 boulevard de Clichy, 75009 Paris"
Toudouze - Clauzel,1.0,21,Aux Noctambules,373.0,"24 boulevard de Clichy (Rue André Antoine), 75018 Paris"
Toudouze - Clauzel,1.0,21,Le Carmen,382.0,"34 rue Duperré, 75009 Paris"
Toudouze - Clauzel,1.0,21,Sakura Massage S.A.R.L.,405.0,"6 rue André Antoine, 75018 Paris"
Toudouze - Clauzel,1.0,21,Caserne des Pompiers,420.0,"24 rue Blanche, 75009 Paris"
Toudouze - Clauzel,1.0,21,Pussy's,427.0,"42 boulevard de Clichy, 75018 Paris"
Toudouze - Clauzel,1.0,21,La Nuit Blanche,430.0,"39 boulevard de Clichy, 75009 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,G-T Interactives,59.0,"7 Passage du Bureau, 75011 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Le Pain d'Or de Charonne,106.0,"166 rue de Charonne, 75011 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Gilles Bruno LObservatoire des Médias,237.0,"128 boulevard de Charonne, 75020 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Sémaphores,256.0,"148 rue de Charonne, 75011 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Wouri Tv,263.0,"40 rue Alexandre Dumas, 75011 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Casino supermarché,319.0,"27-31 rue de Bagnolet, 75020 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Électricité de France,399.0,"12 rue Voltaire, 75011 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Paniers Cosy,469.0,"55 boulevard de Charonne, 75011 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,Laferriere,505.0,"15 avenue Philippe Auguste, 75011 Paris"
Charonne - Robert et Sonia Delaunay,0.6842105263157895,19,ATEM Assist Technique Electro-Ménager,526.0,"242 boulevard Voltaire, 75011 Paris"
Mairie du 12ème,0.0,29,Square Jean Morin,219.0,"238 rue de Charenton (Boulevard de Reuilly), 75012 Paris"
Mairie du 12ème,0.0,29,La Plume d'or Bolivar,383.0,"29 boulevard de Reuilly, 75012 Paris"
Mairie du 12ème,0.0,29,Hall Seven Bar Lounge,412.0,"233 rue de Charenton, 75012 Paris"
Mairie du 12ème,0.0,29,Le Bercy Café,571.0,"118 rue de Bercy (2 rue de Chambertin), 75012 Paris"
Mairie du 12ème,0.0,29,Maternité des Diaconesses,575.0,"18 rue du Sergent Bauchat, 75012 Paris"
Mairie du 12ème,0.0,29,Demengo,591.0,"15 rue Erard, 75012 Paris"
Mairie du 12ème,0.0,29,Groupe Hospitalier Diaconesses Croix Saint Simon,594.0,"12-18 rue du Sergent Bauchat, 75012 Paris"
Mairie du 12ème,0.0,29,RAS Intérim et Recrutement,669.0,"12 rue Crozatier, 75012 Paris"
Mairie du 12ème,0.0,29,Skatepark de Bercy,752.0,"128 quai de Bercy, 75012 Paris"
Mairie du 12ème,0.0,29,Body Minute,755.0,"29 rue de Reuilly (Boulevard Diderot), 75012 Paris"
Square Boucicaut,0.9152542372881356,59,Proxi Service,339.0,"72 rue du Cherche Midi, 75006 Paris"
Square Boucicaut,0.9152542372881356,59,Électricité de France,345.0,"50 rue de Grenelle, 75007 Paris"
Square Boucicaut,0.9152542372881356,59,Bibliothèque André Malraux,420.0,"112 rue de Rennes, 75006 Paris"
Square Boucicaut,0.9152542372881356,59,Plomberie de Sèvres,429.0,"103 rue de Sèvres, 75006 Paris"
Square Boucicaut,0.9152542372881356,59,Station Vélib Raspail Bac,467.0,"5 boulevard Raspail, 75007 Paris"
Square Boucicaut,0.9152542372881356,59,Gustant,473.0,"45 rue de Babylone, 75007 Paris"
Square Boucicaut,0.9152542372881356,59,Caserne des Pompiers,478.0,"11 rue du Vieux Colombier, 75006 Paris"
Square Boucicaut,0.9152542372881356,59,Maitre Vincent de la Morandiere,517.0,"64 rue de Rennes, 75006 Paris"
Square Boucicaut,0.9152542372881356,59,Commissariat central,553.0,"78 rue Bonaparte, 75006 Paris"
Square Boucicaut,0.9152542372881356,59,Commissariat central du 6e arrondissement,576.0,"78 rue Bonaparte, 75006 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Latin Quarter (Quartier Latin),18.0,75005 Paris
Harpe - Saint-Germain,0.6585365853658537,41,Nadia Crêperie,45.0,"94 boulevard Saint Germain, 75005 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Boulangerie Saint Michel,195.0,"1 rue de la Harpe (31 rue de la Huchette), 75005 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Le Départ,231.0,"1 place Saint-Michel (29 quai Saint-Michel), 75005 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Éditions Slatkine & Compagnie,395.0,"3 rue Corneille, 75006 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Place de l'Odéon,397.0,"place de l'Odéon 1, 75006 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Martinez,399.0,"6 rue Maublanc, 75015 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Parvis Notre-Dame — Place Jean-Paul II,408.0,"place du Parvis-Notre-Dame (Place Jean-Paul II), 75004 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,French Theory,417.0,"18 rue Cujas, 75005 Paris"
Harpe - Saint-Germain,0.6585365853658537,41,Commissariat Central de Police,439.0,"4 rue de la Montagne Sainte-Geneviève, 75005 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Elyfleur,37.0,"82 avenue de Wagram, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Eyal LEVY,101.0,"4 rue Théodore de Banville, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Clinique vétérinaire Wagranville,101.0,"4 rue Th\u00e9odore de Banville, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,David CURIEL,165.0,"14 rue Margueritte, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Ilyacine Maallaoui,262.0,"109 rue de Courcelles, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Clinique Internationale du Parc Monceau,322.0,"21 rue de Chazelles, 21-23, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Chirurgie de la Main et de l'épaule,336.0,"92 boulevard de Courcelles, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Gazon Synthétique 24,527.0,"rue de Prony, 75017 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Société Civile Immobilière Courcelles Saint Honoré,540.0,"65 rue de Courcelles, 75008 Paris"
Jouffroy d'Abbans - Wagram,0.6842105263157895,38,Production 3 ADC,608.0,"9 rue Villebois-Mareuil, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,O Gusto,266.0,"98 avenue des Ternes, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Wedivorce.fr,453.0,"9 Villa Berthier, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Etikol,486.0,"88 avenue des Ternes, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Clinique Pierre Cherest,549.0,"5 rue Pierre Cherest, 92200 Neuilly-sur-Seine"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Brasserie le Saint Ferdinand,555.0,"34 place Saint-Ferdinand, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Production 3 ADC,564.0,"9 rue Villebois-Mareuil, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Jardin Alexandre Soljenitsyne,683.0,"1 place de la Porte Maillot, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Cantine digitale Ideel Garden,696.0,"18 bis rue de Villiers, 92300 Levallois-Perret"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Carole-Olivia Montenot,705.0,"15 rue Villaret de Joyeuse, 75017 Paris"
Guersant - Gouvion-Saint-Cyr,0.7058823529411765,34,Epices-Riz,723.0,"23 rue de Sablonville, 92200 Neuilly-sur-Seine"
Alibert - Jemmapes,0.65,60,Square Frédérick Lemaître,212.0,"150 quai de Jemmapes, 75010 Paris"
Alibert - Jemmapes,0.65,60,McDonald's,256.0,"29 rue du Faubourg du Temple, 75010 Paris"
Alibert - Jemmapes,0.65,60,Limousine Events,319.0,"8 boulevard de Magenta, 75010 Paris"
Alibert - Jemmapes,0.65,60,Starbucks Place de la République (Place de la République),349.0,"2 place de la République, 75011 Paris"
Alibert - Jemmapes,0.65,60,Le 17,377.0,"17 boulevard de Magenta (Rue de Lancry), 75010 Paris"
Alibert - Jemmapes,0.65,60,McDonald's,467.0,"19 place de la Rèpublique, 75003 Paris"
Alibert - Jemmapes,0.65,60,RAS Intérim et Recrutement,473.0,"5 rue Pierre Chausson, 75010 Paris"
Alibert - Jemmapes,0.65,60,AlloMarcel,503.0,"2 rue Auguste Barbier, 75011 Paris"
Alibert - Jemmapes,0.65,60,Square des Recollets,511.0,"86 quai de Valmy, 75010 Paris"
Alibert - Jemmapes,0.65,60,La Pharmacie de la Place République,526.0,"5 place de la République, 75003 Paris"
Caumartin - Provence,0.8181818181818182,22,Pizza Yolo,231.0,"22 rue de Mogador, 75009 Paris"
Caumartin - Provence,0.8181818181818182,22,Deratisation360,258.0,"38 rue des Mathurins, 75009 Paris"
Caumartin - Provence,0.8181818181818182,22,Le Madeleine C.,332.0,"5 rue de Castellane, 75008 Paris"
Caumartin - Provence,0.8181818181818182,22,Hôtel Charing Cross,339.0,"39 rue Pasquier, Paris, 75008 Paris"
Caumartin - Provence,0.8181818181818182,22,Voyance Ponderosa,341.0,"7 rue de Castellane, 75008 Paris"
Caumartin - Provence,0.8181818181818182,22,Au Départ,373.0,"1 rue du Rocher, 75008 Paris"
Caumartin - Provence,0.8181818181818182,22,Place de l'Opéra,478.0,"Place. de l'Opéra, 75009 Paris"
Caumartin - Provence,0.8181818181818182,22,Grand Café Capucines,504.0,"4 boulevard des Capucines, 75009 Paris"
Caumartin - Provence,0.8181818181818182,22,Caserne des Pompiers,509.0,"24 rue Blanche, 75009 Paris"
Caumartin - Provence,0.8181818181818182,22,Terrasse de L’Hotel Mademoiselle Mars,536.0,"1 rue de la Tour des Dames (Rue Saint Lazare), 75009 Paris"
Cassini - Denfert-Rochereau,0.88,25,Hôpital Cochin,238.0,"27 rue du Faubourg Saint-Jacques, 75014 Paris"
Cassini - Denfert-Rochereau,0.88,25,Statue du Maréchal Ney,278.0,"20 avenue de l'Observatoire, 75006 Paris"
Cassini - Denfert-Rochereau,0.88,25,Abbaye de Port-Royal,282.0,"123 boulevard de Port-Royal, 75014 Paris"
Cassini - Denfert-Rochereau,0.88,25,Square Jacques Antoine,437.0,"3 place Denfert-Rochereau, 75014 Paris"
Cassini - Denfert-Rochereau,0.88,25,Lion de Belfort,442.0,"2 M place Denfert Rochereau, 75014 Paris"
Cassini - Denfert-Rochereau,0.88,25,Square Claude Nicolas Ledoux,484.0,"2 place Denfert-Rochereau, 75014 Paris"
Cassini - Denfert-Rochereau,0.88,25,Square de l'Abbé Migne,487.0,"1ter place Denfert-Rochereau, 75014 Paris"
Cassini - Denfert-Rochereau,0.88,25,Square Georges Lamarque,504.0,"rue Froidevaux, 75014 Paris"
Cassini - Denfert-Rochereau,0.88,25,Apartment Place Alphonse Laverand Paris,513.0,"place Alphonse Laverand, 75005 Paris"
Cassini - Denfert-Rochereau,0.88,25,Le Lakanal,541.0,"2 avenue René Coty, 75014 Paris"
Saint-Sulpice,0.8421052631578947,19,Caserne des Pompiers,86.0,"11 rue du Vieux Colombier, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Maitre Vincent de la Morandiere,130.0,"64 rue de Rennes, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Commissariat central,171.0,"78 rue Bonaparte, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Commissariat central du 6e arrondissement,208.0,"78 rue Bonaparte, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Le Pousse au Crime,257.0,"15 rue Guisarde, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Place du Québec,271.0,"place du Québec, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Le Montana,315.0,"28 rue Saint-Benoît, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Sculpture sous le Chapeau,316.0,"92 rue Bonaparte, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,Statue de Diderot,327.0,"145 boulevard Saint-Germain, 75006 Paris"
Saint-Sulpice,0.8421052631578947,19,La Cave Saint-Germain,340.0,"17 rue des Canettes, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Électricité de France,132.0,"50 rue de Grenelle, 75007 Paris"
Raspail - Varenne,0.3888888888888889,18,Station Vélib Raspail Bac,256.0,"5 boulevard Raspail, 75007 Paris"
Raspail - Varenne,0.3888888888888889,18,Maitre Vincent de la Morandiere,404.0,"64 rue de Rennes, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Caserne des Pompiers,445.0,"11 rue du Vieux Colombier, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Le Montana,473.0,"28 rue Saint-Benoît, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Place du Québec,498.0,"place du Québec, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Commissariat central,531.0,"78 rue Bonaparte, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Proxi Service,548.0,"72 rue du Cherche Midi, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Commissariat central du 6e arrondissement,564.0,"78 rue Bonaparte, 75006 Paris"
Raspail - Varenne,0.3888888888888889,18,Statue de Diderot,584.0,"145 boulevard Saint-Germain, 75006 Paris"
Lacépède - Monge,0.7727272727272727,22,Le Boulanger de Monge,129.0,"48 rue de la Clef, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Mister Vtc,152.0,"9 rue des Arènes, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Fontaine de la Contrescarpe,197.0,"place de la Contrescarpe, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Électricité de France,197.0,"5 rue Linné, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,L'Atelier Jussieu,233.0,"35 rue Linné, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Panthéon,502.0,"place du Panthéon, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Fontaine Guy Lartigue,525.0,"53 rue Censier, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Le Wiri Wiri,579.0,"13 rue du Cardinal Lemoine, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Place du Panthéon,589.0,"place du Panthéon, 75005 Paris"
Lacépède - Monge,0.7727272727272727,22,Ambulances Saint-Germain 75,638.0,"16 boulevard Saint-Germain, 75005 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Plomberie de Sèvres,155.0,"103 rue de Sèvres, 75006 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Sarl Sempervirens,190.0,"95 rue de Vaugirard, 75006 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Proxi Service,324.0,"72 rue du Cherche Midi, 75006 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Le Ciel de Paris,452.0,"66 boulevard du Montparnasse, 75015 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Bibliothèque André Malraux,460.0,"112 rue de Rennes, 75006 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Urgences de l'Hôpital Necker,463.0,"Hôpital Necker (161 rue de Sèvres), 75015 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Hôpital Necker Enfants Malades,481.0,"149 rue de Sèvres, 75015 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Maternité de l'Hôpital Necker,484.0,"Hôpital Necker (26 boulevard Brune), 75015 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,Urgences ORL de l'Hôpital Necker,510.0,"Hôpital Necker (161 rue de Sèvres), 75015 Paris"
Saint-Romain - Cherche-Midi,0.8823529411764706,17,GCE,533.0,"33 avenue du Maine, 75015 Paris"
André Karman - République,0.2666666666666666,30,Pompes Funebres Janaza France,208.0,"107 Bis rue Henri Barbusse, 93300 Aubervilliers"
André Karman - République,0.2666666666666666,30,Charcuterie du Centre,321.0,"9 rue Gaston Carré, 93300 Aubervilliers"
André Karman - République,0.2666666666666666,30,Imprimerie Edgar,377.0,"80 rue André Karman, 93300 Aubervilliers"
André Karman - République,0.2666666666666666,30,N'DEPANNE Remorquage Epaviste Ile de France,722.0,"9 rue Hemet, 93300 Aubervilliers"
André Karman - République,0.2666666666666666,30,Smrity Mahal,808.0,"85 avenue Jean Jaurès, 93300 Aubervilliers"
André Karman - République,0.2666666666666666,30,Isys Cars,814.0,"34 rue Hemet, 93300 Aubervilliers"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,Boucherie Chassineau,161.0,"16 rue Pierre et Marie Curie, 94200 Ivry-sur-Seine"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,Tiers Temps Bicetre,208.0,"147 avenue Maurice Thorez, 94200 Ivry-sur-Seine"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,Pharmacie Bouzige,415.0,"37 avenue Pierre Semard, 94200 Ivry-sur-Seine"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,TL et Associés,475.0,"51 rue Hoche, 94200 Ivry-sur-Seine"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,Jeroulevert.Fr,485.0,"32 rue Barbès, 94200 Val-de-Marne"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,Sfic,532.0,"51-53 rue Barbès, 94200 Ivry-sur-Seine"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,Ambulances Michelet,656.0,"3 rue Louis Rousseau, 94200 Ivry-sur-Seine"
Pierre et Marie Curie - Maurice Thorez,0.4814814814814814,27,Tabac des Sports,977.0,"35 Avenue de la Porte de Choisy, 75013 Paris"
Bois de Vincennes - Gare,0.8571428571428571,49,Hôpital Privé Armand Brillard (Hôpital privé Armand Brillard - Ramsay Santé),357.0,"3-5 avenue Watteau, 94130 Nogent sur Marne"
Bois de Vincennes - Gare,0.8571428571428571,49,Chez Gégène,722.0,"162 bis, quai de Polangis, 94340 Paris"
Bois de Vincennes - Gare,0.8571428571428571,49,Ets VICTOR,855.0,"3 rue de Châteaudun, 94130 Nogent sur Marne"
Bois de Vincennes - Gare,0.8571428571428571,49,Pompiers,905.0,"14 route de Stalingrad, 94130 Nogent sur Marne"
Bois de Vincennes - Gare,0.8571428571428571,49,Commissariat de Police,922.0,"3 avenue du Maréchal de Lattre de Tassigny, 94130 Nogent sur Marne"
Silly - Galliéni,0.0,25,Pick n Drop,293.0,"83 avenue André Morizet, 92100 Hauts-de-Seine"
Silly - Galliéni,0.0,25,Petit Casino,307.0,"143 rue de Silly, 92100 Saint-Cloud"
Silly - Galliéni,0.0,25,SOS 92 Garde et Urgences Médicales,372.0,"27 rue de Sèvres, 92100 Saint-Cloud"
Silly - Galliéni,0.0,25,Séjourné Emmanuel,645.0,"81 route de la Reine, 92100 Boulogne-Billancourt"
Silly - Galliéni,0.0,25,Plomberie Brb,665.0,"937 cours Aquitaine, 92100 Boulogne-Billancourt"
Silly - Galliéni,0.0,25,The PanEuropean,726.0,"145 boulevard Jean Jaurès, 92100 Boulogne-Billancourt"
Silly - Galliéni,0.0,25,Pompes Funèbres de France,869.0,"53 Bis route de la Reine, 92100 Saint-Cloud"
Silly - Galliéni,0.0,25,VIP Sécurité,904.0,"94 avenue Victor Hugo, 92100 Boulogne-Billancourt"
Silly - Galliéni,0.0,25,Pont de Saint-Cloud,910.0,92100 Boulogne-Billancourt
Silly - Galliéni,0.0,25,Laboutiquedesjardiniersparisiens,971.0,"8 rue de l'Est, 92100 Boulogne-Billancourt"
Le Brun - Gobelins,0.723404255319149,47,L'Ethik A Table,290.0,"5 rue de la Collégiale, 75005 Paris"
Le Brun - Gobelins,0.723404255319149,47,Commissariat Central du 13ème,294.0,"144 boulevard de l'Hôpital, 75013 Paris"
Le Brun - Gobelins,0.723404255319149,47,LettreSigne,405.0,"65 rue Pascal, 75013 Paris"
Le Brun - Gobelins,0.723404255319149,47,Jardin Françoise-Giroud,452.0,"4 place d'Italie, 75013 Paris"
Le Brun - Gobelins,0.723404255319149,47,Fontaine Guy Lartigue,532.0,"53 rue Censier, 75005 Paris"
Le Brun - Gobelins,0.723404255319149,47,Clinique du Sport (Clinique du Sport - Ramsay Santé),538.0,"36 B boulevard Saint Marcel, 75005 Paris"
Le Brun - Gobelins,0.723404255319149,47,Ventilpro,571.0,"10 rue Bobillot, 75013 Paris"
Le Brun - Gobelins,0.723404255319149,47,Fermetures a neuf,583.0,"19 avenue d'Italie, 75013 Paris"
Le Brun - Gobelins,0.723404255319149,47,Le Barachois,628.0,"30 / 40 avenue d'Italie (C.C Italie Deux), 75013 Paris"
Le Brun - Gobelins,0.723404255319149,47,Terre Nouvelle,634.0,"184 avenue de Choisy, 75013 Paris"
Gare du Nord - Place de Valenciennes,0.84,25,Lazeo Gare du Nord,76.0,"1 rue de Compiègne, 75010 Paris"
Gare du Nord - Place de Valenciennes,0.84,25,Au Rendez-Vous des Belges,116.0,"23 rue de Dunkerque (Place Napoléon III), 75010 Paris"
Gare du Nord - Place de Valenciennes,0.84,25,Café Lafayette,126.0,"143 rue la Fayette, 75010 Paris"
Gare du Nord - Place de Valenciennes,0.84,25,Café du Nord,136.0,"19 rue de Dunkerque, 75010 Paris"
Gare du Nord - Place de Valenciennes,0.84,25,Maison Pradier,158.0,"18 rue de Dunkerque, 75010 Paris"
Gare du Nord - Place de Valenciennes,0.84,25,Super Wild Coffee,167.0,"18 rue de Dunkerque, 75010 Paris"
Gare du Nord - Place de Valenciennes,0.84,25,L'Étoile du Nord par Thierry Marx,205.0,"Paris Gare du Nord 18 rue de Dunkerque, 75010 Paris"
